uniqueID,site,year,block,row,treat,seedl_nr,height,diam_mm,damage,percentDebark,mort_date,mort_binar,notes,waxHeight_cm,rootCol,waxQual,origNotes,mort2,uniqueIDYear,unIDyearSite,transDamage.x.t,transDamage.x
B3R4collarS9,clearcut,2018,3,4,collar,9,29,4.9,0,0,0,0,alive,0,,0,alive,0,B3R4collarS9_2018,B3R4collarS9_2018_clearcut,-0.593674658,0
B3R4collarS9,clearcut,2019,3,4,collar,9,37,8.5,600,50,0,0,alive,0,,0,alive,0,B3R4collarS9_2019,B3R4collarS9_2019_clearcut,1.877944595,600
B3R4collarS9,clearcut,2020,3,4,collar,9,0,0,0,0,2020,1,other,0,,0,other,1,B3R4collarS9_2020,B3R4collarS9_2020_clearcut,-0.593674658,0
B3R5wax FS1,clearcut,2018,3,5,wax F,1,62,10.5,0,0,0,0,alive,0,,0,alive,0,B3R5wax FS1_2018,B3R5wax FS1_2018_clearcut,-0.593674658,0
B3R5wax FS1,clearcut,2019,3,5,wax F,1,64,11.9,120,10,0,0,alive,0,,2,alive,0,B3R5wax FS1_2019,B3R5wax FS1_2019_clearcut,0.511667075,120
B3R5wax FS1,clearcut,2020,3,5,wax F,1,73,15.7,0,0,0,0,alive,0,,3,alive,0,B3R5wax FS1_2020,B3R5wax FS1_2020_clearcut,-0.593674658,0
B3R5wax FS10,clearcut,2018,3,5,wax F,10,26,4.4,0,0,0,0,alive,0,,0,alive,0,B3R5wax FS10_2018,B3R5wax FS10_2018_clearcut,-0.593674658,0
B3R5wax FS10,clearcut,2019,3,5,wax F,10,0,0,0,0,2019,1,other,0,,0,other,1,B3R5wax FS10_2019,B3R5wax FS10_2019_clearcut,-0.593674658,0
B3R5wax FS2,clearcut,2018,3,5,wax F,2,32,5.5,0,0,0,0,alive,0,,3,alive,0,B3R5wax FS2_2018,B3R5wax FS2_2018_clearcut,-0.593674658,0
B3R5wax FS2,clearcut,2019,3,5,wax F,2,34,4.9,250,100,0,0,alive,0,,4,alive,0,B3R5wax FS2_2019,B3R5wax FS2_2019_clearcut,1.00174871,250
B3R5wax FS2,clearcut,2020,3,5,wax F,2,0,0,0,0,2020,1,Hylastes,0,,3,Hylastes,1,B3R5wax FS2_2020,B3R5wax FS2_2020_clearcut,-0.593674658,0
B3R5wax FS3,clearcut,2018,3,5,wax F,3,35,5.8,0,0,0,0,alive,0,,0,alive,0,B3R5wax FS3_2018,B3R5wax FS3_2018_clearcut,-0.593674658,0
B3R5wax FS3,clearcut,2019,3,5,wax F,3,37,6.8,0,0,0,0,alive,0,,1,alive,0,B3R5wax FS3_2019,B3R5wax FS3_2019_clearcut,-0.593674658,0
B3R5wax FS3,clearcut,2020,3,5,wax F,3,49,8.1,0,0,0,0,alive,0,,4,alive,0,B3R5wax FS3_2020,B3R5wax FS3_2020_clearcut,-0.593674658,0
B3R5wax FS4,clearcut,2018,3,5,wax F,4,39,9.8,0,0,0,0,alive,0,,0,alive,0,B3R5wax FS4_2018,B3R5wax FS4_2018_clearcut,-0.593674658,0
B3R5wax FS4,clearcut,2019,3,5,wax F,4,42,11.3,0,0,0,0,alive,0,,2,alive,0,B3R5wax FS4_2019,B3R5wax FS4_2019_clearcut,-0.593674658,0
B3R5wax FS4,clearcut,2020,3,5,wax F,4,47,13.6,0,0,0,0,alive,0,,4,alive,0,B3R5wax FS4_2020,B3R5wax FS4_2020_clearcut,-0.593674658,0
B3R5wax FS5,clearcut,2018,3,5,wax F,5,33,5.9,0,0,0,0,alive,0,,1,alive,0,B3R5wax FS5_2018,B3R5wax FS5_2018_clearcut,-0.593674658,0
B3R5wax FS5,clearcut,2019,3,5,wax F,5,46,7.9,0,0,0,0,alive,0,,3,alive,0,B3R5wax FS5_2019,B3R5wax FS5_2019_clearcut,-0.593674658,0
B3R5wax FS5,clearcut,2020,3,5,wax F,5,56,8.5,0,0,0,0,alive,0,,4,alive,0,B3R5wax FS5_2020,B3R5wax FS5_2020_clearcut,-0.593674658,0
B3R5wax FS6,clearcut,2018,3,5,wax F,6,34,5.5,0,0,0,0,alive,0,,0,alive,0,B3R5wax FS6_2018,B3R5wax FS6_2018_clearcut,-0.593674658,0
B3R5wax FS6,clearcut,2019,3,5,wax F,6,46,9.4,240,60,0,0,alive,0,,2,alive,0,B3R5wax FS6_2019,B3R5wax FS6_2019_clearcut,0.969514612,240
B3R5wax FS6,clearcut,2020,3,5,wax F,6,40,12.2,100,0,0,0,alive,0,,4,alive,0,B3R5wax FS6_2020,B3R5wax FS6_2020_clearcut,0.415359677,100
B3R5wax FS7,clearcut,2018,3,5,wax F,7,29,6,0,0,0,0,alive,0,,0,alive,0,B3R5wax FS7_2018,B3R5wax FS7_2018_clearcut,-0.593674658,0
B3R5wax FS7,clearcut,2019,3,5,wax F,7,61,14,130,20,0,0,alive,0,,2,alive,0,B3R5wax FS7_2019,B3R5wax FS7_2019_clearcut,0.556801494,130
B3R5wax FS7,clearcut,2020,3,5,wax F,7,85,16.9,0,0,0,0,alive,0,,3,alive,0,B3R5wax FS7_2020,B3R5wax FS7_2020_clearcut,-0.593674658,0
B3R5wax FS8,clearcut,2018,3,5,wax F,8,55,11.4,0,0,0,0,alive,0,,2,alive,0,B3R5wax FS8_2018,B3R5wax FS8_2018_clearcut,-0.593674658,0
B3R5wax FS8,clearcut,2019,3,5,wax F,8,36,7.6,0,0,0,0,alive,0,,4,alive,0,B3R5wax FS8_2019,B3R5wax FS8_2019_clearcut,-0.593674658,0
B3R5wax FS8,clearcut,2020,3,5,wax F,8,54,9.5,0,0,0,0,alive,0,,4,alive,0,B3R5wax FS8_2020,B3R5wax FS8_2020_clearcut,-0.593674658,0
B3R5wax FS9,clearcut,2018,3,5,wax F,9,34,5.5,0,0,0,0,alive,0,,0,alive,0,B3R5wax FS9_2018,B3R5wax FS9_2018_clearcut,-0.593674658,0
B3R5wax FS9,clearcut,2019,3,5,wax F,9,0,0,0,0,2019,1,other,0,,0,other,1,B3R5wax FS9_2019,B3R5wax FS9_2019_clearcut,-0.593674658,0
B3R6controlS1,clearcut,2018,3,6,control,1,11,2.2,0,0,0,0,alive,0,,0,alive,0,B3R6controlS1_2018,B3R6controlS1_2018_clearcut,-0.593674658,0
B3R6controlS1,clearcut,2019,3,6,control,1,0,0,0,0,2019,1,other,0,,0,other,1,B3R6controlS1_2019,B3R6controlS1_2019_clearcut,-0.593674658,0
B3R6controlS10,clearcut,2018,3,6,control,10,0,0,0,0,2018,1,other,0,,0,other,1,B3R6controlS10_2018,B3R6controlS10_2018_clearcut,-0.593674658,0
B3R6controlS2,clearcut,2018,3,6,control,2,0,0,0,0,2018,1,other,0,,0,other,1,B3R6controlS2_2018,B3R6controlS2_2018_clearcut,-0.593674658,0
B3R6controlS3,clearcut,2018,3,6,control,3,0,0,0,0,2018,1,Hylastes,0,,0,Hylastes,1,B3R6controlS3_2018,B3R6controlS3_2018_clearcut,-0.593674658,0
B3R6controlS4,clearcut,2018,3,6,control,4,39,6,0,0,0,0,alive,0,,0,alive,0,B3R6controlS4_2018,B3R6controlS4_2018_clearcut,-0.593674658,0
B3R6controlS4,clearcut,2019,3,6,control,4,48,9,80,40,0,0,alive,0,,0,alive,0,B3R6controlS4_2019,B3R6controlS4_2019_clearcut,0.308833088,80
B3R6controlS4,clearcut,2020,3,6,control,4,57,14.1,50,0,0,0,alive,0,,0,alive,0,B3R6controlS4_2020,B3R6controlS4_2020_clearcut,0.119820363,50
B3R6controlS5,clearcut,2018,3,6,control,5,0,0,300,100,2018,1,Hylobius,0,,0,Hylobius,1,B3R6controlS5_2018,B3R6controlS5_2018_clearcut,1.154024077,300
B3R6controlS6,clearcut,2018,3,6,control,6,18,4.5,50,10,0,0,alive,0,,0,alive,0,B3R6controlS6_2018,B3R6controlS6_2018_clearcut,0.119820363,50
B3R6controlS6,clearcut,2019,3,6,control,6,14,4.8,0,0,0,0,alive,0,,0,alive,0,B3R6controlS6_2019,B3R6controlS6_2019_clearcut,-0.593674658,0
B3R6controlS6,clearcut,2020,3,6,control,6,19,4.9,0,0,0,0,alive,0,,0,alive,0,B3R6controlS6_2020,B3R6controlS6_2020_clearcut,-0.593674658,0
B3R6controlS7,clearcut,2018,3,6,control,7,0,0,0,0,2018,1,Hylastes,0,,0,Hylastes,1,B3R6controlS7_2018,B3R6controlS7_2018_clearcut,-0.593674658,0
B3R6controlS8,clearcut,2018,3,6,control,8,36,4.3,0,0,0,0,alive,0,,0,alive,0,B3R6controlS8_2018,B3R6controlS8_2018_clearcut,-0.593674658,0
B3R6controlS8,clearcut,2019,3,6,control,8,41,4.6,90,30,0,0,alive,0,,0,alive,0,B3R6controlS8_2019,B3R6controlS8_2019_clearcut,0.363579363,90
B3R6controlS8,clearcut,2020,3,6,control,8,0,0,140,0,2020,1,Hylobius,0,,0,Hylobius,1,B3R6controlS8_2020,B3R6controlS8_2020_clearcut,0.600230868,140
B3R6controlS9,clearcut,2018,3,6,control,9,0,0,650,100,2018,1,Hylobius,0,,0,Hylobius,1,B3R6controlS9_2018,B3R6controlS9_2018_clearcut,1.978868223,650
B4R1wax CS1,clearcut,2018,4,1,wax C,1,35,5.8,0,0,0,0,alive,0,,0,alive,0,B4R1wax CS1_2018,B4R1wax CS1_2018_clearcut,-0.593674658,0
B4R1wax CS1,clearcut,2019,4,1,wax C,1,0,0,0,0,2019,1,Hylastes,0,,0,Hylastes,1,B4R1wax CS1_2019,B4R1wax CS1_2019_clearcut,-0.593674658,0
B4R1wax CS10,clearcut,2018,4,1,wax C,10,0,0,0,0,2018,1,other,0,,0,human,1,B4R1wax CS10_2018,B4R1wax CS10_2018_clearcut,-0.593674658,0
B4R1wax CS2,clearcut,2018,4,1,wax C,2,0,0,0,0,2018,1,Hylastes,0,,1,Hylastes,1,B4R1wax CS2_2018,B4R1wax CS2_2018_clearcut,-0.593674658,0
B4R1wax CS3,clearcut,2018,4,1,wax C,3,0,0,0,0,2018,1,Hylastes,0,,3,Hylastes,1,B4R1wax CS3_2018,B4R1wax CS3_2018_clearcut,-0.593674658,0
B4R1wax CS4,clearcut,2018,4,1,wax C,4,48,8.7,0,0,0,0,alive,0,,1,alive,0,B4R1wax CS4_2018,B4R1wax CS4_2018_clearcut,-0.593674658,0
B4R1wax CS4,clearcut,2019,4,1,wax C,4,53,9.6,100,20,0,0,alive,0,,2,alive,0,B4R1wax CS4_2019,B4R1wax CS4_2019_clearcut,0.415359677,100
B4R1wax CS4,clearcut,2020,4,1,wax C,4,74,15.7,500,0,0,0,alive,0,,3,alive,0,B4R1wax CS4_2020,B4R1wax CS4_2020_clearcut,1.662594706,500
B4R1wax CS5,clearcut,2018,4,1,wax C,5,0,0,0,0,2018,1,Hylastes,0,,1,Hylastes,1,B4R1wax CS5_2018,B4R1wax CS5_2018_clearcut,-0.593674658,0
B4R1wax CS6,clearcut,2018,4,1,wax C,6,80,8.6,0,0,0,0,alive,0,,1,alive,0,B4R1wax CS6_2018,B4R1wax CS6_2018_clearcut,-0.593674658,0
B4R1wax CS6,clearcut,2019,4,1,wax C,6,76,11.4,0,0,0,0,alive,0,,1,alive,0,B4R1wax CS6_2019,B4R1wax CS6_2019_clearcut,-0.593674658,0
B4R1wax CS6,clearcut,2020,4,1,wax C,6,85,14.4,20,0,0,0,alive,0,,0,alive,0,B4R1wax CS6_2020,B4R1wax CS6_2020_clearcut,-0.142420785,20
B4R1wax CS7,clearcut,2018,4,1,wax C,7,58,8.8,0,0,0,0,alive,0,,2,alive,0,B4R1wax CS7_2018,B4R1wax CS7_2018_clearcut,-0.593674658,0
B4R1wax CS7,clearcut,2019,4,1,wax C,7,0,0,0,0,2019,1,other,0,,1,other,1,B4R1wax CS7_2019,B4R1wax CS7_2019_clearcut,-0.593674658,0
B4R1wax CS8,clearcut,2018,4,1,wax C,8,44,7,0,0,0,0,alive,0,,1,alive,0,B4R1wax CS8_2018,B4R1wax CS8_2018_clearcut,-0.593674658,0
B4R1wax CS8,clearcut,2019,4,1,wax C,8,60,10,150,30,0,0,alive,0,,2,alive,0,B4R1wax CS8_2019,B4R1wax CS8_2019_clearcut,0.642134969,150
B4R1wax CS8,clearcut,2020,4,1,wax C,8,75,14.6,0,0,0,0,alive,0,,3,alive,0,B4R1wax CS8_2020,B4R1wax CS8_2020_clearcut,-0.593674658,0
B4R1wax CS9,clearcut,2018,4,1,wax C,9,50,9.7,0,0,0,0,alive,0,,1,bad condition,0,B4R1wax CS9_2018,B4R1wax CS9_2018_clearcut,-0.593674658,0
B4R1wax CS9,clearcut,2019,4,1,wax C,9,0,0,0,0,2019,1,other,0,,1,other,1,B4R1wax CS9_2019,B4R1wax CS9_2019_clearcut,-0.593674658,0
B4R2wax FS1,clearcut,2018,4,2,wax F,1,50,9.5,0,0,0,0,alive,0,,2,alive,0,B4R2wax FS1_2018,B4R2wax FS1_2018_clearcut,-0.593674658,0
B4R2wax FS1,clearcut,2019,4,2,wax F,1,35,12.3,250,60,0,0,alive,0,,3,alive,0,B4R2wax FS1_2019,B4R2wax FS1_2019_clearcut,1.00174871,250
B4R2wax FS1,clearcut,2020,4,2,wax F,1,53,20,0,0,0,0,alive,0,,3,alive,0,B4R2wax FS1_2020,B4R2wax FS1_2020_clearcut,-0.593674658,0
B4R2wax FS10,clearcut,2018,4,2,wax F,10,30,4.8,0,0,0,0,alive,0,,1,alive,0,B4R2wax FS10_2018,B4R2wax FS10_2018_clearcut,-0.593674658,0
B4R2wax FS10,clearcut,2019,4,2,wax F,10,30,5.4,450,100,0,0,alive,0,,0,alive,0,B4R2wax FS10_2019,B4R2wax FS10_2019_clearcut,1.546810404,450
B4R2wax FS10,clearcut,2020,4,2,wax F,10,0,0,500,0,2020,1,Hylobius,0,,0,Hylobius,1,B4R2wax FS10_2020,B4R2wax FS10_2020_clearcut,1.662594706,500
B4R2wax FS2,clearcut,2018,4,2,wax F,2,0,0,0,0,2018,1,other,0,,1,other,1,B4R2wax FS2_2018,B4R2wax FS2_2018_clearcut,-0.593674658,0
B4R2wax FS3,clearcut,2018,4,2,wax F,3,36,8.7,0,0,0,0,alive,0,,2,alive,0,B4R2wax FS3_2018,B4R2wax FS3_2018_clearcut,-0.593674658,0
B4R2wax FS3,clearcut,2019,4,2,wax F,3,46,9.4,290,70,0,0,alive,0,,1,alive,0,B4R2wax FS3_2019,B4R2wax FS3_2019_clearcut,1.124648897,290
B4R2wax FS3,clearcut,2020,4,2,wax F,3,46,11.7,250,0,0,0,alive,0,,4,alive,0,B4R2wax FS3_2020,B4R2wax FS3_2020_clearcut,1.00174871,250
B4R2wax FS4,clearcut,2018,4,2,wax F,4,33,6.9,60,30,0,0,alive,0,,1,alive,0,B4R2wax FS4_2018,B4R2wax FS4_2018_clearcut,0.187919977,60
B4R2wax FS4,clearcut,2019,4,2,wax F,4,42,9.4,450,80,0,0,alive,0,,4,alive,0,B4R2wax FS4_2019,B4R2wax FS4_2019_clearcut,1.546810404,450
B4R2wax FS4,clearcut,2020,4,2,wax F,4,42,10.7,400,0,0,0,alive,0,,4,alive,0,B4R2wax FS4_2020,B4R2wax FS4_2020_clearcut,1.424394012,400
B4R2wax FS5,clearcut,2018,4,2,wax F,5,0,0,0,0,2018,1,Hylastes,0,,2,Hylastes,1,B4R2wax FS5_2018,B4R2wax FS5_2018_clearcut,-0.593674658,0
B4R2wax FS6,clearcut,2018,4,2,wax F,6,0,0,0,0,2018,1,other,0,,1,other,1,B4R2wax FS6_2018,B4R2wax FS6_2018_clearcut,-0.593674658,0
B4R2wax FS7,clearcut,2018,4,2,wax F,7,31,7,0,0,0,0,alive,0,,1,alive,0,B4R2wax FS7_2018,B4R2wax FS7_2018_clearcut,-0.593674658,0
B4R2wax FS7,clearcut,2019,4,2,wax F,7,32,8.7,70,30,0,0,alive,0,,2,alive,0,B4R2wax FS7_2019,B4R2wax FS7_2019_clearcut,0.250544036,70
B4R2wax FS7,clearcut,2020,4,2,wax F,7,48,13,0,0,0,0,alive,0,,4,alive,0,B4R2wax FS7_2020,B4R2wax FS7_2020_clearcut,-0.593674658,0
B4R2wax FS8,clearcut,2018,4,2,wax F,8,35,6.9,0,0,0,0,alive,0,,2,alive,0,B4R2wax FS8_2018,B4R2wax FS8_2018_clearcut,-0.593674658,0
B4R2wax FS8,clearcut,2019,4,2,wax F,8,37,7.8,140,30,0,0,alive,0,,4,alive,0,B4R2wax FS8_2019,B4R2wax FS8_2019_clearcut,0.600230868,140
B4R2wax FS8,clearcut,2020,4,2,wax F,8,37,12.7,200,0,0,0,alive,0,,4,alive,0,B4R2wax FS8_2020,B4R2wax FS8_2020_clearcut,0.833315383,200
B4R2wax FS9,clearcut,2018,4,2,wax F,9,26,5.9,0,0,0,0,alive,0,,0,alive,0,B4R2wax FS9_2018,B4R2wax FS9_2018_clearcut,-0.593674658,0
B4R2wax FS9,clearcut,2019,4,2,wax F,9,31,9,320,80,0,0,alive,0,,4,alive,0,B4R2wax FS9_2019,B4R2wax FS9_2019_clearcut,1.211340834,320
B4R2wax FS9,clearcut,2020,4,2,wax F,9,0,0,500,0,2020,1,Hylobius,0,,3,Hylobius,1,B4R2wax FS9_2020,B4R2wax FS9_2020_clearcut,1.662594706,500
B4R3glueS1,clearcut,2018,4,3,glue,1,32,5.7,0,0,0,0,alive,0,,0,alive,0,B4R3glueS1_2018,B4R3glueS1_2018_clearcut,-0.593674658,0
B4R3glueS1,clearcut,2019,4,3,glue,1,33,8.3,350,100,0,0,alive,0,,0,alive,0,B4R3glueS1_2019,B4R3glueS1_2019_clearcut,1.294055728,350
B4R3glueS1,clearcut,2020,4,3,glue,1,0,0,340,0,2020,1,Hylobius,0,,0,Hylobius,1,B4R3glueS1_2020,B4R3glueS1_2020_clearcut,1.266892724,340
B4R3glueS10,clearcut,2018,4,3,glue,10,30,4.4,0,0,0,0,alive,0,,0,alive,0,B4R3glueS10_2018,B4R3glueS10_2018_clearcut,-0.593674658,0
B4R3glueS10,clearcut,2019,4,3,glue,10,33,6.5,0,0,0,0,alive,0,,3,alive,0,B4R3glueS10_2019,B4R3glueS10_2019_clearcut,-0.593674658,0
B4R3glueS10,clearcut,2020,4,3,glue,10,38,9.1,30,0,0,0,alive,0,,0,alive,0,B4R3glueS10_2020,B4R3glueS10_2020_clearcut,-0.041003791,30
B4R3glueS2,clearcut,2018,4,3,glue,2,58,9.7,0,0,0,0,alive,0,,0,alive,0,B4R3glueS2_2018,B4R3glueS2_2018_clearcut,-0.593674658,0
B4R3glueS2,clearcut,2019,4,3,glue,2,64,13,150,50,0,0,alive,0,,0,alive,0,B4R3glueS2_2019,B4R3glueS2_2019_clearcut,0.642134969,150
B4R3glueS2,clearcut,2020,4,3,glue,2,80,20.6,370,0,0,0,alive,0,,0,alive,0,B4R3glueS2_2020,B4R3glueS2_2020_clearcut,1.347241638,370
B4R3glueS3,clearcut,2018,4,3,glue,3,38,5.8,0,0,0,0,alive,0,,0,alive,0,B4R3glueS3_2018,B4R3glueS3_2018_clearcut,-0.593674658,0
B4R3glueS3,clearcut,2019,4,3,glue,3,45,9.1,130,40,0,0,alive,0,,0,alive,0,B4R3glueS3_2019,B4R3glueS3_2019_clearcut,0.556801494,130
B4R3glueS3,clearcut,2020,4,3,glue,3,50,14,140,0,0,0,alive,0,,0,alive,0,B4R3glueS3_2020,B4R3glueS3_2020_clearcut,0.600230868,140
B4R3glueS4,clearcut,2018,4,3,glue,4,39,7.5,0,0,0,0,alive,0,,0,alive,0,B4R3glueS4_2018,B4R3glueS4_2018_clearcut,-0.593674658,0
B4R3glueS4,clearcut,2019,4,3,glue,4,47,10.4,20,10,0,0,alive,0,,0,alive,0,B4R3glueS4_2019,B4R3glueS4_2019_clearcut,-0.142420785,20
B4R3glueS4,clearcut,2020,4,3,glue,4,59,15.8,110,0,0,0,alive,0,,0,alive,0,B4R3glueS4_2020,B4R3glueS4_2020_clearcut,0.464609481,110
B4R3glueS5,clearcut,2018,4,3,glue,5,38,5.6,0,0,0,0,alive,0,,0,alive,0,B4R3glueS5_2018,B4R3glueS5_2018_clearcut,-0.593674658,0
B4R3glueS5,clearcut,2019,4,3,glue,5,39,8,10,10,0,0,alive,0,,0,alive,0,B4R3glueS5_2019,B4R3glueS5_2019_clearcut,-0.274589984,10
B4R3glueS5,clearcut,2020,4,3,glue,5,47,8.8,0,0,0,0,alive,0,,0,alive,0,B4R3glueS5_2020,B4R3glueS5_2020_clearcut,-0.593674658,0
B4R3glueS6,clearcut,2018,4,3,glue,6,41,8.1,0,0,0,0,alive,0,,0,alive,0,B4R3glueS6_2018,B4R3glueS6_2018_clearcut,-0.593674658,0
B4R3glueS6,clearcut,2019,4,3,glue,6,45,10.8,20,10,0,0,alive,0,,0,alive,0,B4R3glueS6_2019,B4R3glueS6_2019_clearcut,-0.142420785,20
B4R3glueS6,clearcut,2020,4,3,glue,6,68,15.3,0,0,0,0,alive,0,,0,alive,0,B4R3glueS6_2020,B4R3glueS6_2020_clearcut,-0.593674658,0
B4R3glueS7,clearcut,2018,4,3,glue,7,40,7,0,0,0,0,alive,0,,0,alive,0,B4R3glueS7_2018,B4R3glueS7_2018_clearcut,-0.593674658,0
B4R3glueS7,clearcut,2019,4,3,glue,7,43,13,20,10,0,0,alive,0,,0,alive,0,B4R3glueS7_2019,B4R3glueS7_2019_clearcut,-0.142420785,20
B4R3glueS7,clearcut,2020,4,3,glue,7,52,15.2,150,0,0,0,alive,0,,0,alive,0,B4R3glueS7_2020,B4R3glueS7_2020_clearcut,0.642134969,150
B4R3glueS8,clearcut,2018,4,3,glue,8,37,4.7,0,0,0,0,alive,0,,0,alive,0,B4R3glueS8_2018,B4R3glueS8_2018_clearcut,-0.593674658,0
B4R3glueS8,clearcut,2019,4,3,glue,8,36,7.3,0,0,0,0,alive,0,,0,alive,0,B4R3glueS8_2019,B4R3glueS8_2019_clearcut,-0.593674658,0
B4R3glueS8,clearcut,2020,4,3,glue,8,51,10.6,50,0,0,0,alive,0,,0,alive,0,B4R3glueS8_2020,B4R3glueS8_2020_clearcut,0.119820363,50
B4R3glueS9,clearcut,2018,4,3,glue,9,0,0,0,0,2018,1,Hylastes,0,,0,Hylastes,1,B4R3glueS9_2018,B4R3glueS9_2018_clearcut,-0.593674658,0
B4R4chemicalS1,clearcut,2018,4,4,chemical,1,38,5.3,20,10,0,0,alive,0,,0,alive,0,B4R4chemicalS1_2018,B4R4chemicalS1_2018_clearcut,-0.142420785,20
B4R4chemicalS1,clearcut,2019,4,4,chemical,1,0,0,0,0,2019,1,other,0,,0,human,1,B4R4chemicalS1_2019,B4R4chemicalS1_2019_clearcut,-0.593674658,0
B4R4chemicalS10,clearcut,2018,4,4,chemical,10,32,4.2,0,0,0,0,alive,0,,0,alive,0,B4R4chemicalS10_2018,B4R4chemicalS10_2018_clearcut,-0.593674658,0
B4R4chemicalS10,clearcut,2019,4,4,chemical,10,32,8.6,80,20,0,0,alive,0,,0,alive,0,B4R4chemicalS10_2019,B4R4chemicalS10_2019_clearcut,0.308833088,80
B4R4chemicalS10,clearcut,2020,4,4,chemical,10,56,12.3,0,0,0,0,alive,0,,0,alive,0,B4R4chemicalS10_2020,B4R4chemicalS10_2020_clearcut,-0.593674658,0
B4R4chemicalS2,clearcut,2018,4,4,chemical,2,26,4.1,0,0,0,0,alive,0,,0,alive,0,B4R4chemicalS2_2018,B4R4chemicalS2_2018_clearcut,-0.593674658,0
B4R4chemicalS2,clearcut,2019,4,4,chemical,2,31,6.7,0,0,0,0,alive,0,,0,alive,0,B4R4chemicalS2_2019,B4R4chemicalS2_2019_clearcut,-0.593674658,0
B4R4chemicalS2,clearcut,2020,4,4,chemical,2,55,10.2,0,0,0,0,alive,0,,0,alive,0,B4R4chemicalS2_2020,B4R4chemicalS2_2020_clearcut,-0.593674658,0
B4R4chemicalS3,clearcut,2018,4,4,chemical,3,36,5.8,10,10,0,0,alive,0,,0,alive,0,B4R4chemicalS3_2018,B4R4chemicalS3_2018_clearcut,-0.274589984,10
B4R4chemicalS3,clearcut,2019,4,4,chemical,3,45,8.4,0,0,0,0,alive,0,,0,alive,0,B4R4chemicalS3_2019,B4R4chemicalS3_2019_clearcut,-0.593674658,0
B4R4chemicalS3,clearcut,2020,4,4,chemical,3,68,12.3,0,0,0,0,alive,0,,0,alive,0,B4R4chemicalS3_2020,B4R4chemicalS3_2020_clearcut,-0.593674658,0
B4R4chemicalS4,clearcut,2018,4,4,chemical,4,42,6.9,25,20,0,0,alive,0,,0,alive,0,B4R4chemicalS4_2018,B4R4chemicalS4_2018_clearcut,-0.08915749,25
B4R4chemicalS4,clearcut,2019,4,4,chemical,4,33,5.9,0,0,0,0,alive,0,,0,alive,0,B4R4chemicalS4_2019,B4R4chemicalS4_2019_clearcut,-0.593674658,0
B4R4chemicalS4,clearcut,2020,4,4,chemical,4,48,9.5,0,0,0,0,alive,0,,0,alive,0,B4R4chemicalS4_2020,B4R4chemicalS4_2020_clearcut,-0.593674658,0
B4R4chemicalS5,clearcut,2018,4,4,chemical,5,32,5.6,10,10,0,0,alive,0,,0,alive,0,B4R4chemicalS5_2018,B4R4chemicalS5_2018_clearcut,-0.274589984,10
B4R4chemicalS5,clearcut,2019,4,4,chemical,5,40,8.8,0,0,0,0,alive,0,,0,alive,0,B4R4chemicalS5_2019,B4R4chemicalS5_2019_clearcut,-0.593674658,0
B4R4chemicalS5,clearcut,2020,4,4,chemical,5,78,17,0,0,0,0,alive,0,,0,alive,0,B4R4chemicalS5_2020,B4R4chemicalS5_2020_clearcut,-0.593674658,0
B4R4chemicalS6,clearcut,2018,4,4,chemical,6,37,7.5,0,0,0,0,alive,0,,0,alive,0,B4R4chemicalS6_2018,B4R4chemicalS6_2018_clearcut,-0.593674658,0
B4R4chemicalS6,clearcut,2019,4,4,chemical,6,42,10.5,0,0,0,0,alive,0,,0,alive,0,B4R4chemicalS6_2019,B4R4chemicalS6_2019_clearcut,-0.593674658,0
B4R4chemicalS6,clearcut,2020,4,4,chemical,6,70,17.3,0,0,0,0,alive,0,,0,alive,0,B4R4chemicalS6_2020,B4R4chemicalS6_2020_clearcut,-0.593674658,0
B4R4chemicalS7,clearcut,2018,4,4,chemical,7,41,7,10,10,0,0,alive,0,,0,alive,0,B4R4chemicalS7_2018,B4R4chemicalS7_2018_clearcut,-0.274589984,10
B4R4chemicalS7,clearcut,2019,4,4,chemical,7,43,7.7,20,10,0,0,alive,0,,0,alive,0,B4R4chemicalS7_2019,B4R4chemicalS7_2019_clearcut,-0.142420785,20
B4R4chemicalS7,clearcut,2020,4,4,chemical,7,68,14.7,0,0,0,0,alive,0,,0,alive,0,B4R4chemicalS7_2020,B4R4chemicalS7_2020_clearcut,-0.593674658,0
B4R4chemicalS8,clearcut,2018,4,4,chemical,8,30,4.2,0,0,0,0,alive,0,,0,alive,0,B4R4chemicalS8_2018,B4R4chemicalS8_2018_clearcut,-0.593674658,0
B4R4chemicalS8,clearcut,2019,4,4,chemical,8,35,7.3,0,0,0,0,alive,0,,0,alive,0,B4R4chemicalS8_2019,B4R4chemicalS8_2019_clearcut,-0.593674658,0
B4R4chemicalS8,clearcut,2020,4,4,chemical,8,58,10.9,0,0,0,0,alive,0,,0,alive,0,B4R4chemicalS8_2020,B4R4chemicalS8_2020_clearcut,-0.593674658,0
B4R4chemicalS9,clearcut,2018,4,4,chemical,9,60,8.4,10,10,0,0,alive,0,,0,alive,0,B4R4chemicalS9_2018,B4R4chemicalS9_2018_clearcut,-0.274589984,10
B4R4chemicalS9,clearcut,2019,4,4,chemical,9,67,11.8,0,0,0,0,alive,0,,0,alive,0,B4R4chemicalS9_2019,B4R4chemicalS9_2019_clearcut,-0.593674658,0
